PRISM Time Series Data,,,
Location:  Lat: 44.4364   Lon: -85.6987   Elev: 909ft,,,
"Climate variables: tmin,tmean,tmax",,,
4/18/2025,33.7,49.8,65.8
4/19/2025,37.4,49.4,61.3
4/20/2025,29.2,38.8,48.4
4/21/2025,34,45.4,56.7
4/22/2025,31.7,42.7,53.6
4/23/2025,36.7,47.7,58.7
4/24/2025,43.9,55.8,67.8
4/25/2025,43.2,54.9,66.7
4/26/2025,37.7,50.1,62.5
4/27/2025,26.8,38.8,50.8
4/28/2025,35.2,51.2,67.3
4/29/2025,54.3,65.1,75.8
4/30/2025,26.7,49.2,71.7
5/1/2025,31.5,46.4,61.4
5/2/2025,39.1,43.3,47.5
5/3/2025,37.4,42.9,48.4
5/4/2025,31.5,41.3,51.1
5/5/2025,38.8,52.2,65.6
5/6/2025,47.7,58.7,69.7
5/7/2025,41.6,53.4,65.2
5/8/2025,35.5,48.1,60.6
5/9/2025,28.7,43.2,57.8
5/10/2025,39.8,52.7,65.6
5/11/2025,32.5,45.5,58.5
5/12/2025,44.5,58.9,73.3
5/13/2025,55.8,70.1,84.4
5/14/2025,60.9,68.2,75.6
5/15/2025,58.6,64,69.5
5/16/2025,53.2,67.8,82.5
5/17/2025,48.2,64.8,81.4
5/18/2025,40.5,48,55.4
5/19/2025,36.7,41.9,47.1
5/20/2025,38.2,47.1,56
5/21/2025,41.8,48.3,54.9
5/22/2025,43,45.4,47.8
5/23/2025,38.1,45.5,52.9
5/24/2025,39,44.2,49.4
5/25/2025,32.1,43.8,55.6
5/26/2025,35.8,48.9,62.1
5/27/2025,45.7,58,70.2
5/28/2025,51.9,62,72.1
5/29/2025,52.4,62,71.6
5/30/2025,49.7,58.5,67.4
5/31/2025,41.7,53.5,65.3
6/1/2025,30.6,43.8,56.9
6/2/2025,37.2,50.6,64.1
6/3/2025,52.3,64.9,77.5
6/4/2025,52.9,68,83.1
6/5/2025,46.7,58.1,69.6
6/6/2025,49.5,63.3,77.2
6/7/2025,45.8,59.3,72.9
6/8/2025,53.3,64.9,76.4
6/9/2025,50.6,64.3,78
6/10/2025,51,62.1,73.1
6/11/2025,51.3,56.7,62.1
6/12/2025,52.8,65.5,78.2
6/13/2025,53.8,62.9,72
6/14/2025,53.4,61.1,68.9
6/15/2025,54.5,63.7,72.8
6/16/2025,56.4,66.2,76
6/17/2025,62.8,72.5,82.1
6/18/2025,61.4,74.4,87.4
6/19/2025,58.5,65.8,73.1
6/20/2025,54.9,65.1,75.3
6/21/2025,57.6,67.6,77.5
6/22/2025,71.1,79.9,88.8
6/23/2025,76,83.4,90.9
6/24/2025,68.3,78.9,89.6
6/25/2025,59.1,68.3,77.5
6/26/2025,60,69.8,79.5
6/27/2025,62.2,67.2,72.1
6/28/2025,60.5,70.3,80
6/29/2025,57.5,67.1,76.6
6/30/2025,64.3,74.9,85.6
7/1/2025,61,71.5,82
7/2/2025,62.6,69.8,77
7/3/2025,59.6,72.1,84.6
7/4/2025,55.6,67.2,78.8
7/5/2025,65.1,75.1,85
7/6/2025,70.8,80.4,90
7/7/2025,58.6,67.3,76.1
7/8/2025,50.2,60.7,71.1
7/9/2025,57.8,69,80.2
7/10/2025,54.1,66.1,78
7/11/2025,58.4,68.5,78.6
7/12/2025,65.5,74.1,82.6
7/13/2025,59.2,68.1,76.9
7/14/2025,59,68.8,78.6
7/15/2025,63.1,74,84.9
7/16/2025,64.1,76.1,88.1
7/17/2025,57,72.1,87.2
7/18/2025,46.5,55.7,64.9
7/19/2025,55.2,65.3,75.4
7/20/2025,60.9,69.1,77.2
7/21/2025,50.8,63.1,75.3
7/22/2025,56.6,66.5,76.3
7/23/2025,61.6,71.7,81.8
7/24/2025,66.7,76,85.3
7/25/2025,64.4,73,81.5
7/26/2025,63.7,72.4,81.1
7/27/2025,66.9,73.8,80.8
7/28/2025,67,78.2,89.3
7/29/2025,61.1,75,88.9
7/30/2025,64.1,74.5,85
7/31/2025,53.6,62.6,71.7
8/1/2025,47.5,60.2,73
8/2/2025,46.5,59.4,72.3
8/3/2025,50.9,63.9,76.9
8/4/2025,55.5,67.2,78.9
8/5/2025,58.4,69.5,80.5
8/6/2025,58.1,69.9,81.8
8/7/2025,60.7,72.2,83.8
8/8/2025,66.7,77.3,87.8
8/9/2025,71.9,80.7,89.5
8/10/2025,67.7,78.6,89.6
8/11/2025,68.3,76.2,84.1
8/12/2025,67,74.1,81.1
8/13/2025,60.2,68.3,76.5
8/14/2025,55.3,66.7,78.1
8/15/2025,57.9,69,80.2
8/16/2025,65.8,75.3,84.8
8/17/2025,62.8,74.8,86.8
8/18/2025,56.7,66.6,76.5
8/19/2025,59.3,63.8,68.4
8/20/2025,57.5,62.6,67.7
8/21/2025,54.9,64.6,74.3
8/22/2025,56.5,67,77.5
8/23/2025,62.2,70.1,78.1
8/24/2025,52.6,63.2,73.7
8/25/2025,51.3,60.1,68.8
8/26/2025,43.3,53.8,64.3
8/27/2025,41.4,53.4,65.3
8/28/2025,47.5,60.2,73
8/29/2025,38.5,51.3,64.2
8/30/2025,38.5,51.2,63.9
8/31/2025,41.4,55.7,70
9/1/2025,47.6,61.5,75.4
9/2/2025,50.2,63.7,77.3
9/3/2025,53.2,65.4,77.5
9/4/2025,41.1,53.7,66.3
9/5/2025,44.9,51.3,57.8
9/6/2025,48.9,51.7,54.5
9/7/2025,39.8,46.9,54.1
9/8/2025,37.4,48.3,59.1
9/9/2025,40,52.4,64.8
9/10/2025,47.2,59.1,71
9/11/2025,47.9,60.5,73
9/12/2025,49.9,61.7,73.5
9/13/2025,51.7,64.3,76.9
9/14/2025,52.5,66.2,80
9/15/2025,54.3,67.9,81.4
9/16/2025,54.3,67.4,80.5
9/17/2025,53.2,67,80.9
9/18/2025,54.8,68.2,81.6
9/19/2025,58.6,68.1,77.7
9/20/2025,56.9,65.6,74.4
9/21/2025,57.4,66.2,75.1
9/22/2025,57.9,62.5,67.1
9/23/2025,56.7,64.8,72.9
9/24/2025,53.6,61.3,68.9
9/25/2025,57.5,62.6,67.7
9/26/2025,53.9,61.7,69.6
9/27/2025,51.1,60.5,69.9
9/28/2025,44,61.5,79.1
9/29/2025,42.8,58.9,74.9
9/30/2025,43.4,61.4,79.4
10/1/2025,48.8,64.5,80.2
10/2/2025,47.9,59.6,71.4
10/3/2025,48.8,62.8,76.8
10/4/2025,57.2,71,84.9
10/5/2025,63.7,75.1,86.5
10/6/2025,63.8,72.2,80.5
10/7/2025,49.2,61.9,74.5
10/8/2025,34.6,48.7,62.8
10/9/2025,29.9,42.2,54.5
10/10/2025,30.4,44.9,59.4
10/11/2025,44.3,52.2,60.1
10/12/2025,38.8,49,59.2
10/13/2025,44.2,54.9,65.7
10/14/2025,49.3,60.1,70.8
10/15/2025,45.7,52.7,59.7
10/16/2025,32.8,45.2,57.7
10/17/2025,32.5,47.9,63.2
10/18/2025,51.9,59.5,67.1
10/19/2025,53.5,59,64.4
10/20/2025,35.5,44.6,53.7
10/21/2025,35.1,47.5,60
10/22/2025,39.9,47.2,54.5
10/23/2025,38.3,44,49.7
10/24/2025,33.8,39.5,45.2
10/25/2025,31.6,39.3,47
10/26/2025,29.6,41.1,52.6
10/27/2025,30.6,43,55.3
10/28/2025,32.2,43,53.9
10/29/2025,33.7,45.8,57.8
10/30/2025,27.3,41.6,55.8
10/31/2025,28.1,40.6,53.2
11/1/2025,32.8,40.6,48.4
11/2/2025,25.3,35.5,45.8
11/3/2025,25.8,38,50.2
11/4/2025,36.6,45.1,53.7
11/5/2025,39.3,46.4,53.5
11/6/2025,27.1,38,48.9
11/7/2025,26.8,38.4,50.1
11/8/2025,31.8,40.2,48.7
11/9/2025,27,30.9,34.7
11/10/2025,11.6,22.4,33.3
11/11/2025,12.9,22.3,31.7
11/12/2025,29.4,34.7,39.9
11/13/2025,31.7,37.8,43.9
11/14/2025,31.2,39.4,47.7
11/15/2025,31.4,44.6,57.8
11/16/2025,35.2,46.5,57.9
11/17/2025,31.3,34.6,37.9
11/18/2025,18.8,29.2,39.6
11/19/2025,18.9,29.1,39.2
11/20/2025,17.9,29.8,41.7
11/21/2025,28.1,36,43.8
11/22/2025,26.1,34.6,43.1
11/23/2025,25.7,34,42.3
11/24/2025,27,36.7,46.5
11/25/2025,36,43.7,51.4
11/26/2025,36.3,41.9,47.6
11/27/2025,28.3,32.5,36.6
11/28/2025,25.5,27.6,29.8
11/29/2025,22.9,24.9,27
11/30/2025,23.1,25.6,28
12/1/2025,21.7,25.9,30
12/2/2025,21.5,25.1,28.7
12/3/2025,22.6,26,29.3
